"TILE_NAME","total.area","cover"
"NO76",6795471.79484737,0.0679547179484737
"NO77",9243038.18151317,0.0924303818151317
"NO78",48685993.8851407,0.486859938851407
"NO79",39103507.537451,0.39103507537451
"NO86",439483.507688691,0.00439483507688691
"NO87",2233297.39753483,0.0223329739753483
"NO88",14231931.3349032,0.142319313349032
"NO89",16392157.8972834,0.163921578972834
"NO99",1124220.08205583,0.0112422008205583
"NR15",2706966.55356345,0.0270696655356345
"NR25",7167858.70115677,0.0716785870115677
"NR26",2687765.53768821,0.0268776553768821
"NR34",5003089.75351052,0.0500308975351052
"NR35",8448064.76751098,0.0844806476751098
"NR36",7681248.93716839,0.0768124893716839
"NR37",4238926.5816331,0.042389265816331
"NR39",1113439.49631066,0.0111343949631066
"NR44",3907499.97075223,0.0390749997075223
"NR45",2274555.04426473,0.0227455504426473
"NR46",3657202.05661879,0.0365720205661879
"NR47",3839981.20656718,0.0383998120656718
"NR49",723788.025536119,0.00723788025536119
"NR51",50015.3502541733,0.000500153502541733
"NR56",5008075.20396136,0.0500807520396136
"NR57",2494734.38512063,0.0249473438512063
"NR58",240271.955912362,0.00240271955912362
"NR60",987082.153094148,0.00987082153094148
"NR61",28833487.8867563,0.288334878867563
"NR62",8268556.53186786,0.0826855653186786
"NR63",18152350.1194948,0.181523501194948
"NR64",2161714.17887479,0.0216171417887479
"NR65",403513.034730694,0.00403513034730694
"NR67",414979.052818747,0.00414979052818747
"NR68",4166575.0658579,0.041665750658579
"NR69",1211042.26795153,0.0121104226795153
"NR70",272744.024317265,0.00272744024317265
"NR71",24698654.7176783,0.246986547176784
"NR72",23574028.9789943,0.235740289789943
"NR73",55001557.9236032,0.550015579236032
"NR74",60283753.6855516,0.602837536855516
"NR75",23926023.2387737,0.239260232387737
"NR76",46735790.965721,0.46735790965721
"NR77",15766447.7084449,0.157664477084449
"NR78",31348186.0196352,0.313481860196352
"NR79",15425528.3569291,0.154255283569291
"NR82",46482.629434585,0.00046482629434585
"NR83",7382230.38750819,0.0738223038750819
"NR84",17332273.8030589,0.173322738030589
"NR85",34254379.6601448,0.342543796601448
"NR86",48892741.2101931,0.488927412101931
"NR87",26261391.3764441,0.262613913764441
"NR88",52442896.305018,0.52442896305018
"NR89",51451197.8663017,0.514511978663017
"NR92",26771050.5791834,0.267710505791834
"NR93",19540852.7095915,0.195408527095915
"NR94",2662583.15347999,0.0266258315347999
"NR95",1611900.35297416,0.0161190035297416
"NR96",17804515.1765381,0.178045151765381
"NR97",40704384.4784898,0.407043844784898
"NR98",46065901.660753,0.46065901660753
"NR99",50528424.087213,0.50528424087213
"NS02",25014961.6371592,0.250149616371592
"NS03",17389276.1244819,0.17389276124482
"NS04",4661005.38002094,0.0466100538002094
"NS05",2981318.17617033,0.0298131817617033
"NS06",7252329.14810346,0.0725232914810346
"NS07",24118809.2750551,0.241188092750551
"NS08",49731761.0058654,0.497317610058653
"NS09",50258707.2279594,0.502587072279594
"NS10",8356.77005157247,8.35677005157247e-05
"NS14",204597.800659962,0.00204597800659962
"NS15",3563056.96291212,0.0356305696291212
"NS16",6929545.32363724,0.0692954532363724
"NS17",39152569.2861327,0.391525692861327
"NS18",45044690.9936102,0.450446909936102
"NS19",45228467.1622052,0.452284671622052
"NS20",19319778.8450648,0.193197788450648
"NS21",6061683.9302341,0.060616839302341
"NS23",191441.091352577,0.00191441091352577
"NS24",4266493.50686882,0.0426649350686882
"NS25",11850434.6308533,0.118504346308533
"NS26",3678949.79113402,0.0367894979113402
"NS27",10574598.3189971,0.105745983189971
"NS28",17335766.7807359,0.173357667807359
"NS29",28293526.1993911,0.282935261993911
"NS30",29798335.3425392,0.297983353425392
"NS31",9112563.57610968,0.0911256357610968
"NS32",3676570.47806413,0.0367657047806413
"NS33",6521423.41706505,0.0652142341706505
"NS34",9388221.12343948,0.0938822112343948
"NS35",8247501.59894031,0.0824750159894031
"NS36",12307420.3211753,0.123074203211753
"NS37",9975267.57084039,0.0997526757084039
"NS38",23411496.1160128,0.234114961160128
"NS39",20139857.8022835,0.201398578022835
"NS40",27834688.9337941,0.278346889337941
"NS41",23605620.5829512,0.236056205829512
"NS42",7863206.4784349,0.078632064784349
"NS43",4789824.29227021,0.0478982429227021
"NS44",11554337.8936313,0.115543378936313
"NS45",11340085.7261243,0.113400857261243
"NS46",12626184.1062439,0.126261841062439
"NS47",21642903.0056613,0.216429030056613
"NS48",20266037.7842992,0.202660377842992
"NS49",48046082.6756879,0.480460826756879
"NS50",61995490.4622883,0.619954904622883
"NS51",24155798.2626899,0.241557982626899
"NS52",15438776.6285503,0.154387766285503
"NS53",14786766.0870182,0.147867660870182
"NS54",45635154.4583593,0.456351544583593
"NS55",6458329.98760069,0.0645832998760069
"NS56",6470687.36208801,0.0647068736208801
"NS57",18677946.1233639,0.186779461233639
"NS58",16437890.9499213,0.164378909499212
"NS59",34226341.5913345,0.342263415913345
"NS60",36284422.1281802,0.362844221281802
"NS61",11716143.3862198,0.117161433862198
"NS62",13358641.9002554,0.133586419002554
"NS63",27991425.7440063,0.279914257440063
"NS64",21000466.797511,0.21000466797511
"NS65",12071386.4083802,0.120713864083802
"NS66",10511915.6592267,0.105119156592267
"NS67",12162342.5057959,0.121623425057959
"NS68",27952295.4113514,0.279522954113514
"NS69",12643504.6435809,0.126435046435809
"NS70",11067862.5825325,0.110678625825325
"NS71",15820961.9199881,0.158209619199881
"NS72",19424902.9873837,0.194249029873837
"NS73",33544870.343378,0.33544870343378
"NS74",6710530.66714913,0.0671053066714913
"NS75",18512308.3146582,0.185123083146582
"NS76",13971809.7217067,0.139718097217067
"NS77",20684721.4333825,0.206847214333825
"NS78",27827362.5548752,0.278273625548752
"NS79",15851364.6645605,0.158513646645605
"NS80",17839611.9929595,0.178396119929595
"NS81",5945140.3464824,0.059451403464824
"NS82",17346936.9764671,0.173469369764671
"NS83",19473219.1071185,0.194732191071185
"NS84",17571410.6955452,0.175714106955452
"NS85",26427142.2307618,0.264271422307618
"NS86",20350190.1011133,0.203501901011133
"NS87",23404179.4519964,0.234041794519964
"NS88",12438329.6088261,0.124383296088261
"NS89",10454779.4296737,0.104547794296737
"NS90",6180747.96986632,0.0618074796986632
"NS91",19636633.8386493,0.196366338386493
"NS92",13789351.2205561,0.137893512205561
"NS93",14973183.4333134,0.149731834333134
"NS94",10486558.80462,0.1048655880462
"NS95",34482208.2378133,0.344822082378133
"NS96",19943136.6980034,0.199431366980034
"NS97",14215195.9522114,0.142151959522114
"NS98",12023510.980383,0.12023510980383
"NS99",22841720.2326039,0.228417202326039
"NT00",44802850.6208713,0.448028506208713
"NT01",42076189.2956849,0.420761892956849
"NT02",18087524.243792,0.18087524243792
"NT03",12987498.7589576,0.129874987589576
"NT04",13658186.9601421,0.136581869601421
"NT05",16651352.7386028,0.166513527386028
"NT06",18668828.2545118,0.186688282545118
"NT07",11646445.6103403,0.116464456103403
"NT08",7800054.5993223,0.078000545993223
"NT09",20337563.3535774,0.203375633535774
"NT10",49275001.1896804,0.492750011896804
"NT11",10475819.0079202,0.104758190079202
"NT12",15492913.7857487,0.154929137857487
"NT13",15735974.5522096,0.157359745522096
"NT14",16185427.5236075,0.161854275236075
"NT15",9735955.72322428,0.0973595572322428
"NT16",9829961.24548773,0.0982996124548774
"NT17",9477757.18787104,0.0947775718787103
"NT18",8799000.68713464,0.0879900068713464
"NT19",17023627.824546,0.17023627824546
"NT20",73074830.1250413,0.730748301250413
"NT21",40809803.1036754,0.408098031036754
"NT22",15765845.3381084,0.157658453381084
"NT23",16398554.1993229,0.163985541993229
"NT24",35531726.7376705,0.355317267376705
"NT25",16469608.1908386,0.164696081908386
"NT26",12615308.8204533,0.126153088204533
"NT27",4918086.41468661,0.0491808641468661
"NT28",2795883.03775842,0.0279588303775842
"NT29",11962628.821532,0.11962628821532
"NT30",69517991.0085994,0.695179910085994
"NT31",50265432.4501529,0.502654324501529
"NT32",8814450.44653152,0.0881445044653152
"NT33",45480068.9021738,0.454800689021738
"NT34",10103516.8242437,0.101035168242437
"NT35",10717166.8943409,0.107171668943409
"NT36",14372726.0163987,0.143727260163987
"NT37",1800593.79455489,0.0180059379455489
"NT39",4285352.86716962,0.0428535286716962
"NT40",20677410.5330291,0.206774105330291
"NT41",11172987.3636684,0.111729873636684
"NT42",22314922.4071929,0.223149224071929
"NT43",20639267.2464557,0.206392672464557
"NT44",9124979.20411086,0.0912497920411086
"NT45",13836268.7243366,0.138362687243366
"NT46",12558448.2690004,0.125584482690004
"NT47",6379800.95176873,0.0637980095176873
"NT48",1353226.18187585,0.0135322618187585
"NT50",60424745.4111655,0.604247454111655
"NT51",10748480.3512763,0.107484803512763
"NT52",13754230.3219282,0.137542303219282
"NT53",15674923.3705763,0.156749233705763
"NT54",11237036.5061963,0.112370365061963
"NT55",3290298.90784286,0.0329029890784286
"NT56",10899304.2539977,0.108993042539977
"NT57",8262098.04386024,0.0826209804386024
"NT58",3142331.06749268,0.0314233106749268
"NT60",48809136.5988986,0.488091365988986
"NT61",21018445.0634246,0.210184450634246
"NT62",13384239.2041462,0.133842392041463
"NT63",9550150.98029959,0.0955015098029959
"NT64",10779313.4740376,0.107793134740376
"NT65",7765840.87811607,0.0776584087811607
"NT66",13040574.8411304,0.130405748411304
"NT67",12183498.6458905,0.121834986458905
"NT68",2385433.91120736,0.0238543391120736
"NT70",11216535.9780144,0.112165359780144
"NT71",14902414.8202336,0.149024148202336
"NT72",8913998.8478473,0.089139988478473
"NT73",6522154.63516499,0.0652215463516499
"NT74",7550514.40273151,0.0755051440273151
"NT75",14680391.213643,0.14680391213643
"NT76",20957383.4263444,0.209573834263444
"NT77",3692105.75142583,0.0369210575142583
"NT81",4013275.21450757,0.0401327521450757
"NT82",4302567.06477793,0.0430256706477793
"NT83",1456267.21833066,0.0145626721833066
"NT84",5647118.00197919,0.0564711800197919
"NT85",6153156.55832773,0.0615315655832773
"NT86",12442990.2647136,0.124429902647136
"NT87",138678.232300757,0.00138678232300757
"NT94",265049.002177491,0.00265049002177491
"NT95",4231832.54000636,0.0423183254000636
"NT96",4291513.21822599,0.0429151321822599
"NW95",909988.931457942,0.00909988931457942
"NW96",3091417.31071354,0.0309141731071354
"NX03",5212.61134078994,5.21261134078994e-05
"NX04",2072556.53911067,0.0207255653911067
"NX05",4123693.90430215,0.0412369390430215
"NX06",6247721.61649859,0.0624772161649859
"NX07",19732538.6068196,0.197325386068196
"NX08",1072375.58518863,0.0107237558518863
"NX13",252485.940232171,0.00252485940232171
"NX14",1152075.48040214,0.0115207548040214
"NX15",7538029.66105559,0.0753802966105559
"NX16",11511398.7741741,0.115113987741741
"NX17",22826016.7896981,0.228260167896981
"NX18",23198794.448621,0.23198794448621
"NX19",2289395.50553965,0.0228939550553965
"NX24",189235.494178282,0.00189235494178282
"NX25",18132414.433146,0.18132414433146
"NX26",33652161.3304499,0.336521613304499
"NX27",61624950.2803151,0.616249502803151
"NX28",55603945.5367532,0.556039455367532
"NX29",29421518.3789804,0.294215183789804
"NX33",55434.8706942863,0.000554348706942863
"NX34",7393736.4843615,0.073937364843615
"NX35",21763191.1830781,0.217631911830781
"NX36",36619347.1711522,0.366193471711522
"NX37",63235597.1902587,0.632355971902587
"NX38",79392854.7770932,0.793928547770932
"NX39",50648158.4903038,0.506481584903038
"NX43",1804429.78226127,0.0180442978226127
"NX44",9277516.07764348,0.0927751607764348
"NX45",8056788.12428519,0.0805678812428519
"NX46",34321973.0993986,0.343219730993986
"NX47",46966235.1681733,0.469662351681733
"NX48",27043342.9620659,0.270433429620659
"NX49",42670863.8476394,0.426708638476394
"NX54",617276.80595828,0.0061727680595828
"NX55",13466725.9447969,0.134667259447969
"NX56",43520933.979298,0.43520933979298
"NX57",65123666.9266599,0.6512366692666
"NX58",47202097.3553164,0.472020973553164
"NX59",32463610.3071823,0.324636103071824
"NX64",4450752.95805167,0.0445075295805167
"NX65",14824765.4870998,0.148247654870998
"NX66",36752411.3436158,0.367524113436158
"NX67",42426615.1152291,0.424266151152291
"NX68",31239827.8283997,0.312398278283997
"NX69",49383033.6219043,0.493830336219043
"NX74",3034098.63403163,0.0303409863403163
"NX75",21480521.4297192,0.214805214297192
"NX76",9151917.49922323,0.0915191749922323
"NX77",37321332.4230927,0.373213324230927
"NX78",32490470.783332,0.32490470783332
"NX79",27736663.0742796,0.277366630742796
"NX84",1274890.11150537,0.0127489011150537
"NX85",26540808.0721678,0.265408080721678
"NX86",19932917.6983717,0.199329176983717
"NX87",13570258.4582608,0.135702584582608
"NX88",20127929.7296384,0.201279297296384
"NX89",23089570.6596016,0.230895706596016
"NX95",8215517.65570059,0.0821551765570059
"NX96",41502114.3745607,0.415021143745607
"NX97",14264963.7198866,0.142649637198866
"NX98",22234436.5726829,0.222344365726829
"NX99",47244210.8485689,0.472442108485689
"NY06",6498054.52390328,0.0649805452390328
"NY07",20505566.320528,0.20505566320528
"NY08",10657543.0379272,0.106575430379272
"NY09",48979245.9906186,0.489792459906186
"NY16",6418828.87312748,0.0641882887312748
"NY17",14941604.4101558,0.149416044101558
"NY18",15648639.8623794,0.156486398623794
"NY19",33099595.9712175,0.330995959712175
"NY26",2490546.59916758,0.0249054659916758
"NY27",13913846.6952833,0.139138466952833
"NY28",34722487.6269008,0.347224876269008
"NY29",60008537.4222315,0.600085374222315
"NY36",292975.569058292,0.00292975569058292
"NY37",9233204.57439765,0.0923320457439765
"NY38",20726359.5321403,0.207263595321403
"NY39",27879942.5530447,0.278799425530447
"NY47",4523750.73962017,0.0452375073962017
"NY48",23153433.3514646,0.231534333514646
"NY49",8126527.92480635,0.0812652792480635
"NY58",22886950.6971004,0.228869506971004
"NY59",39510498.8691501,0.395104988691501
"NY69",3353780.40285741,0.0335378040285741
